event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,argos:altitude,argos:best-level,argos:calcul-freq,argos:error-radius,argos:gdop,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,argos:nopc,argos:orientation,argos:pass-duration,argos:semi-major,argos:semi-minor,argos:sensor-1,argos:sensor-2,argos:sensor-3,argos:sensor-4,argos:valid-location-algorithm,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
11597470823,true,2019-07-17 21:45:30.000,-62.68268999999998,82.50767,,0.0,-123.0,4.016774071E8,137.0,174,"56",82.50767,82.50767,"3",-62.68268999999998,-62.68268999999998,10,0,3,84.0,635.0,1361.0,13.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11606833669,true,2019-07-18 14:30:04.000,-62.617740000000026,82.50396,,0.0,-124.0,4.01677327E8,197.0,170,"56",82.50396,82.50396,"3",-62.617740000000026,-62.617740000000026,7,0,3,90.0,381.0,1835.0,21.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11618141540,true,2019-07-19 15:56:54.000,-62.666560000000004,82.51325,,0.0,-126.0,4.0167743149E8,445.0,314,"56",82.51325,82.51325,"2",-62.666560000000004,-62.666560000000004,9,0,3,75.0,572.0,1523.0,129.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11629517020,true,2019-07-20 15:31:47.000,-62.629279999999994,82.49879,,63.0,-122.0,4.0167736444E8,419.0,434,"56",82.49879,82.49879,"2",-62.629279999999994,-62.629279999999994,5,0,3,94.0,254.0,11847.0,14.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11640231124,true,2019-07-21 15:49:41.000,-62.67207000000002,82.50254,,0.0,-120.0,4.0167737876E8,158.0,218,"56",82.50254,82.50254,"3",-62.67207000000002,-62.67207000000002,10,0,3,92.0,571.0,1206.0,20.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11651243638,true,2019-07-22 14:49:47.000,-62.784069999999986,82.50573,,0.0,-120.0,4.0167734376E8,482.0,255,"58",82.50573,82.50573,"2",-62.784069999999986,-62.784069999999986,6,0,3,91.0,381.0,10238.0,22.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11661387650,true,2019-07-23 14:24:18.000,-62.59507000000002,82.50243,,57.0,-126.0,4.0167736987E8,149.0,247,"56",82.50243,82.50243,"3",-62.59507000000002,-62.59507000000002,5,0,3,94.0,444.0,1923.0,11.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11683925962,true,2019-07-24 16:26:58.000,-62.67560000000003,82.50267,,0.0,-121.0,4.016773691E8,170.0,387,"58",82.50267,82.50267,"3",-62.67560000000003,-62.67560000000003,5,0,3,98.0,254.0,2287.0,12.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11696763149,true,2019-07-25 14:25:10.000,-62.68164999999999,82.50455,,0.0,-124.0,4.0167737639E8,209.0,196,"50",82.50455,82.50455,"3",-62.68164999999999,-62.68164999999999,9,0,3,89.0,508.0,1994.0,21.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11710020960,true,2019-07-26 15:04:13.000,-62.64325000000002,82.49714,,50.0,-118.0,4.0167739282E8,165.0,173,"56",82.49714,82.49714,"3",-62.64325000000002,-62.64325000000002,7,2,3,93.0,381.0,1496.0,18.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11723369773,true,2019-07-27 14:44:01.000,-62.67219,82.50409,,0.0,-125.0,4.016773772E8,166.0,310,"56",82.50409,82.50409,"3",-62.67219,-62.67219,5,0,3,93.0,254.0,957.0,28.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11740771486,true,2019-07-28 14:29:07.000,-62.67660000000001,82.50292,,0.0,-128.0,4.0167736872E8,186.0,213,"56",82.50292,82.50292,"3",-62.67660000000001,-62.67660000000001,8,0,3,95.0,508.0,2409.0,14.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11757183391,true,2019-07-29 16:23:19.000,-62.643129999999985,82.50105,,56.0,-122.0,4.0167737913E8,133.0,242,"56",82.50105,82.50105,"3",-62.643129999999985,-62.643129999999985,8,0,3,97.0,444.0,1193.0,14.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11772538829,true,2019-07-30 14:11:59.000,-62.65901000000002,82.50421,,0.0,-130.0,4.0167735414E8,225.0,178,"56",82.50421,82.50421,"3",-62.65901000000002,-62.65901000000002,7,0,3,91.0,381.0,1853.0,27.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11788085291,true,2019-07-31 13:59:11.000,-62.70585,82.50667,,0.0,-123.0,4.0167735E8,184.0,182,"50",82.50667,82.50667,"3",-62.70585,-62.70585,8,0,3,89.0,444.0,1810.0,18.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11824740070,true,2019-08-01 15:04:42.000,-62.69036,82.49398,,0.0,-134.0,4.016773323E8,219.0,519,"56",82.49398,82.49398,"3",-62.69036,-62.69036,5,0,3,112.0,317.0,677.0,70.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11842411126,true,2019-08-02 15:00:23.000,-62.79259999999999,82.50528,,0.0,-119.0,4.0167736415E8,246.0,192,"56",82.50528,82.50528,"3",-62.79259999999999,-62.79259999999999,6,1,3,89.0,381.0,2260.0,26.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11862807366,true,2019-08-03 16:19:39.000,-62.72762999999998,82.48701,,0.0,-130.0,4.0167739637E8,197.0,295,"56",82.48701,82.48701,"3",-62.72762999999998,-62.72762999999998,7,0,3,77.0,381.0,1076.0,35.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11873409999,true,2019-08-04 16:09:30.000,-62.68263000000002,82.49497,,0.0,-128.0,4.0167736339E8,156.0,310,"56",82.49497,82.49497,"3",-62.68263000000002,-62.68263000000002,6,0,3,78.0,318.0,672.0,36.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11891051432,true,2019-08-05 14:18:49.000,-62.67817000000002,82.51055,,0.0,-132.0,4.0167737524E8,275.0,348,"56",82.51055,82.51055,"2",-62.67817000000002,-62.67817000000002,5,0,3,98.0,254.0,876.0,85.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11902806310,true,2019-08-06 15:17:59.000,-62.76778999999999,82.50585,,0.0,-122.0,4.0167736163E8,279.0,246,"58",82.50585,82.50585,"2",-62.76778999999999,-62.76778999999999,5,0,3,91.0,317.0,2211.0,35.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11910205897,true,2019-08-07 16:39:23.000,-62.66660000000002,82.50934,,0.0,-121.0,4.0167738393E8,164.0,364,"56",82.50934,82.50934,"3",-62.66660000000002,-62.66660000000002,6,0,3,93.0,318.0,2967.0,9.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11920003780,true,2019-08-08 15:52:11.000,-62.69064000000003,82.50889,,0.0,-130.0,4.0167739391E8,245.0,301,"56",82.50889,82.50889,"3",-62.69064000000003,-62.69064000000003,7,0,3,102.0,381.0,1835.0,32.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11933039419,true,2019-08-09 15:56:20.000,-62.62110999999999,82.49768,,70.0,-120.0,4.016773499E8,195.0,177,"58",82.49768,82.49768,"3",-62.62110999999999,-62.62110999999999,7,0,3,92.0,381.0,2210.0,17.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11942623492,true,2019-08-10 16:40:41.000,-62.663369999999986,82.50617,,0.0,-129.0,4.0167736802E8,179.0,381,"56",82.50617,82.50617,"3",-62.663369999999986,-62.663369999999986,4,0,2,83.0,254.0,1660.0,19.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11956064054,true,2019-08-11 16:17:50.000,-62.66699,82.49828,,0.0,-127.0,4.0167738497E8,167.0,378,"56",82.49828,82.49828,"3",-62.66699,-62.66699,7,0,3,107.0,381.0,996.0,28.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11964860332,true,2019-08-12 16:35:12.000,-62.72775999999999,82.50087,,0.0,-121.0,4.0167738605E8,173.0,201,"56",82.50087,82.50087,"3",-62.72775999999999,-62.72775999999999,8,0,3,94.0,508.0,2482.0,12.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11974974082,true,2019-08-13 16:11:17.000,-62.626120000000014,82.49823,,113.0,-125.0,4.0167740035E8,234.0,559,"56",82.49823,82.49823,"3",-62.626120000000014,-62.626120000000014,8,0,3,96.0,571.0,5701.0,9.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11988473754,true,2019-08-14 15:54:15.000,-62.97870999999998,82.37601,,395.0,-125.0,4.0167732823E8,220.0,263,"56",82.37601,82.37601,"3",-62.97870999999998,-62.97870999999998,6,0,2,92.0,317.0,4496.0,10.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
11998627949,true,2019-08-15 15:45:10.000,-63.38718,82.30261,,350.0,-131.0,4.0167735364E8,189.0,406,"56",82.30261,82.30261,"3",-63.38718,-63.38718,7,0,3,82.0,381.0,306.0,116.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12008247803,true,2019-08-16 16:10:28.000,-63.37589000000003,82.13536,,359.0,-125.0,4.0167738694E8,135.0,238,"56",82.13536,82.13536,"3",-63.37589000000003,-63.37589000000003,7,0,3,94.0,381.0,1210.0,15.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12017950242,true,2019-08-17 15:41:48.000,-63.30281000000002,82.11973,,321.0,-133.0,4.0167737511E8,242.0,227,"58",82.11973,82.11973,"3",-63.30281000000002,-63.30281000000002,5,0,3,92.0,317.0,1728.0,34.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12027791938,true,2019-08-18 14:30:16.000,-63.2192,82.10746,,352.0,-126.0,4.0167738734E8,167.0,277,"58",82.10746,82.10746,"3",-63.2192,-63.2192,6,0,3,87.0,317.0,2032.0,13.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12042990181,true,2019-08-19 14:32:49.000,-63.17653999999999,82.09922,,354.0,-130.0,4.0167739978E8,150.0,253,"56",82.09922,82.09922,"3",-63.17653999999999,-63.17653999999999,5,0,3,96.0,254.0,1038.0,21.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12054753526,true,2019-08-20 15:10:18.000,-63.27855999999997,82.11539,,322.0,-131.0,4.0167738295E8,200.0,468,"56",82.11539,82.11539,"3",-63.27855999999997,-63.27855999999997,6,0,3,93.0,318.0,5792.0,6.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12067397821,true,2019-08-21 16:05:46.000,-63.44891999999999,82.14537,,405.0,-121.0,4.0167739883E8,234.0,191,"56",82.14537,82.14537,"3",-63.44891999999999,-63.44891999999999,8,0,3,95.0,444.0,2578.0,21.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12084257212,true,2019-08-22 16:27:54.000,-64.08577000000002,82.13543,,677.0,-126.0,4.0167740098E8,187.0,345,"56",82.13543,82.13543,"3",-64.08577000000002,-64.08577000000002,6,0,3,98.0,318.0,1430.0,24.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12096512647,true,2019-08-23 15:24:18.000,-64.28244000000001,82.08043,,580.0,-123.0,4.0167741151E8,213.0,220,"56",82.08043,82.08043,"3",-64.28244000000001,-64.28244000000001,5,0,3,92.0,317.0,1353.0,33.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12112668059,true,2019-08-24 15:03:03.000,-64.30635999999998,82.07897,,581.0,-120.0,4.0167739112E8,402.0,172,"46",82.07897,82.07897,"2",-64.30635999999998,-64.30635999999998,7,0,3,92.0,381.0,3578.0,45.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12124996427,true,2019-08-25 15:25:10.000,-64.70168000000001,82.00744,,626.0,-119.0,4.0167736578E8,194.0,204,"50",82.00744,82.00744,"3",-64.70168000000001,-64.70168000000001,5,2,2,92.0,318.0,1769.0,21.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12137518135,true,2019-08-26 15:39:22.000,-64.84447999999998,81.9836,,680.0,-129.0,4.0167740045E8,234.0,250,"58",81.9836,81.9836,"3",-64.84447999999998,-64.84447999999998,5,0,3,91.0,254.0,2789.0,19.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12160342000,true,2019-08-27 15:25:31.000,-64.60273999999998,82.01734,,637.0,-129.0,4.0167737783E8,177.0,293,"56",82.01734,82.01734,"3",-64.60273999999998,-64.60273999999998,4,0,3,90.0,191.0,1551.0,20.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12164309440,true,2019-08-28 16:04:35.000,-64.14607999999998,82.08198,,627.0,-120.0,4.0167736696E8,152.0,315,"56",82.08198,82.08198,"3",-64.14607999999998,-64.14607999999998,4,0,3,91.0,191.0,2296.0,10.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12176677944,true,2019-08-29 15:42:47.000,-64.13242000000002,82.08248,,628.0,-115.0,4.0167738656E8,120.0,177,"56",82.08248,82.08248,"3",-64.13242000000002,-64.13242000000002,7,3,3,91.0,381.0,1406.0,10.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12190208928,true,2019-08-30 16:11:32.000,-64.14323999999999,82.08377,,627.0,-130.0,4.0167739824E8,232.0,590,"56",82.08377,82.08377,"3",-64.14323999999999,-64.14323999999999,4,0,3,63.0,254.0,489.0,110.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12203978361,true,2019-08-31 14:17:45.000,-63.961389999999994,82.10388,,663.0,-124.0,4.0167739113E8,200.0,185,"50",82.10388,82.10388,"3",-63.961389999999994,-63.961389999999994,7,0,2,91.0,508.0,1969.0,20.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12207953631,true,2019-09-01 14:07:15.000,-64.06506000000002,82.08992,,647.0,-130.0,4.0167737679E8,204.0,362,"56",82.08992,82.08992,"3",-64.06506000000002,-64.06506000000002,8,0,3,105.0,444.0,1606.0,26.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12212442628,true,2019-09-02 15:19:39.000,-64.08745999999996,82.09098,,644.0,-125.0,4.016773952E8,279.0,443,"56",82.09098,82.09098,"2",-64.08745999999996,-64.08745999999996,4,0,3,91.0,254.0,7754.0,10.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12215747841,true,2019-09-03 13:57:32.000,-64.17045999999999,82.08597,,628.0,-120.0,4.0167737008E8,215.0,190,"56",82.08597,82.08597,"3",-64.17045999999999,-64.17045999999999,7,0,3,89.0,381.0,1547.0,29.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12219003317,true,2019-09-04 16:16:05.000,-64.11568999999997,82.08991,,634.0,-122.0,4.0167735355E8,158.0,199,"58",82.08991,82.08991,"3",-64.11568999999997,-64.11568999999997,8,0,3,96.0,444.0,1650.0,15.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12224945178,true,2019-09-05 15:42:07.000,-64.17021999999997,82.08212,,627.0,-124.0,4.0167737239E8,192.0,463,"56",82.08212,82.08212,"3",-64.17021999999997,-64.17021999999997,6,0,3,108.0,318.0,1217.0,30.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12229095853,true,2019-09-06 16:16:57.000,-64.17776000000003,82.0973,,630.0,-120.0,4.0167736547E8,162.0,198,"58",82.0973,82.0973,"3",-64.17776000000003,-64.17776000000003,6,0,3,94.0,317.0,1364.0,19.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12232342762,true,2019-09-07 16:39:05.000,-64.06207,82.08661,,647.0,-133.0,4.016773625E8,229.0,252,"58",82.08661,82.08661,"3",-64.06207,-64.06207,6,0,3,97.0,318.0,1591.0,33.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12246565086,true,2019-09-08 14:22:59.000,-64.23106999999999,82.10686,,621.0,-127.0,4.0167736122E8,334.0,419,"56",82.10686,82.10686,"2",-64.23106999999999,-64.23106999999999,7,0,3,106.0,444.0,2241.0,49.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12250555570,true,2019-09-09 14:34:00.000,-64.07051999999999,82.08684,,647.0,-127.0,4.016773592E8,211.0,163,"56",82.08684,82.08684,"3",-64.07051999999999,-64.07051999999999,8,0,3,92.0,444.0,1817.0,24.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12255170620,true,2019-09-10 16:36:09.000,-64.12464,82.09195,,635.0,-124.0,4.016773749E8,196.0,407,"58",82.09195,82.09195,"3",-64.12464,-64.12464,5,0,3,93.0,254.0,4021.0,9.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12259933556,true,2019-09-11 13:50:57.000,-64.09005000000002,82.09395,,661.0,-131.0,4.0167739189E8,193.0,350,"50",82.09395,82.09395,"3",-64.09005000000002,-64.09005000000002,9,0,3,102.0,508.0,1472.0,25.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12273450876,true,2019-09-12 15:11:18.000,-64.10720000000003,82.0937,,645.0,-131.0,4.0167735439E8,221.0,237,"58",82.0937,82.0937,"3",-64.10720000000003,-64.10720000000003,4,0,3,93.0,318.0,2352.0,20.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12277690122,true,2019-09-13 13:50:46.000,-64.21946000000003,82.09686,,621.0,-120.0,4.0167739241E8,181.0,184,"56",82.09686,82.09686,"3",-64.21946000000003,-64.21946000000003,8,0,3,87.0,444.0,1845.0,17.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12282165559,true,2019-09-14 16:37:15.000,-64.10567000000003,82.10035,,668.0,-130.0,4.0167737032E8,210.0,402,"58",82.10035,82.10035,"3",-64.10567000000003,-64.10567000000003,6,0,3,73.0,445.0,981.0,44.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12300205084,true,2019-09-15 14:51:58.000,-64.06691000000001,82.09473,,647.0,-122.0,4.0167739959E8,150.0,221,"56",82.09473,82.09473,"3",-64.06691000000001,-64.06691000000001,8,0,2,89.0,445.0,2034.0,11.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12311583799,true,2019-09-16 16:10:43.000,-65.20445999999998,82.1907,,627.0,-124.0,4.0167737212E8,235.0,217,"58",82.1907,82.1907,"3",-65.20445999999998,-65.20445999999998,6,0,3,92.0,318.0,1885.0,29.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12315806220,true,2019-09-17 16:02:42.000,-65.57038,82.1707,,653.0,-132.0,4.0167736707E8,229.0,370,"56",82.1707,82.1707,"3",-65.57038,-65.57038,9,0,3,64.0,508.0,391.0,133.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12324032412,true,2019-09-18 14:08:50.000,-65.56268,82.16895,,606.0,-128.0,4.0167737281E8,246.0,268,"56",82.16895,82.16895,"3",-65.56268,-65.56268,10,0,3,103.0,572.0,1507.0,40.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12332339381,true,2019-09-19 15:09:04.000,-66.29425000000003,82.08502,,628.0,-122.0,4.0167736213E8,154.0,256,"56",82.08502,82.08502,"3",-66.29425000000003,-66.29425000000003,5,0,3,88.0,254.0,1980.0,12.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12340357224,true,2019-09-20 16:28:53.000,-66.24327,82.08638,,631.0,-118.0,4.0167737596E8,152.0,319,"66",82.08638,82.08638,"3",-66.24327,-66.24327,8,1,2,91.0,445.0,2284.0,10.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12348150139,true,2019-09-21 16:07:37.000,-66.30138,82.07674,,632.0,-122.0,4.0167736948E8,207.0,219,"56",82.07674,82.07674,"3",-66.30138,-66.30138,7,0,3,92.0,381.0,3550.0,12.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12358234859,true,2019-09-22 15:03:30.000,-66.24806999999998,82.07707,,634.0,-119.0,4.0167738286E8,170.0,158,"56",82.07707,82.07707,"3",-66.24806999999998,-66.24806999999998,8,1,2,92.0,508.0,1783.0,16.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12378368526,true,2019-09-23 16:30:43.000,-66.18128999999999,82.06408,,628.0,-131.0,4.0167742706E8,238.0,358,"56",82.06408,82.06408,"3",-66.18128999999999,-66.18128999999999,7,0,3,69.0,381.0,656.0,86.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12391265983,true,2019-09-24 16:18:27.000,-66.23558000000003,82.06733,,614.0,-132.0,4.0167735852E8,199.0,359,"58",82.06733,82.06733,"3",-66.23558000000003,-66.23558000000003,8,0,2,68.0,444.0,519.0,75.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12398950324,true,2019-09-25 15:47:40.000,-66.28789999999998,82.07221,,628.0,-131.0,4.0167737182E8,250.0,332,"56",82.07221,82.07221,"3",-66.28789999999998,-66.28789999999998,9,0,3,102.0,508.0,2751.0,22.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12409147765,true,2019-09-26 16:15:06.000,-66.56495000000001,82.08625,,587.0,-129.0,4.016773664E8,131.0,193,"58",82.08625,82.08625,"3",-66.56495000000001,-66.56495000000001,8,0,3,95.0,445.0,1170.0,14.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12416282725,true,2019-09-27 15:43:15.000,-67.34153000000003,82.17358,,674.0,-131.0,4.0167735327E8,137.0,261,"56",82.17358,82.17358,"3",-67.34153000000003,-67.34153000000003,7,0,3,89.0,381.0,302.0,62.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12423378142,true,2019-09-28 14:42:50.000,-67.42484999999999,82.1876,,682.0,-122.0,4.0167735832E8,170.0,342,"68",82.1876,82.1876,"3",-67.42484999999999,-67.42484999999999,5,0,3,87.0,254.0,2269.0,12.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12431155497,true,2019-09-29 15:01:47.000,-68.06573000000003,82.19631,,325.0,-124.0,4.0167736162E8,162.0,206,"58",82.19631,82.19631,"3",-68.06573000000003,-68.06573000000003,7,0,3,89.0,445.0,2163.0,12.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12438532834,true,2019-09-30 13:59:47.000,-68.82031999999998,82.14921,,539.0,-124.0,4.016773595E8,180.0,286,"56",82.14921,82.14921,"3",-68.82031999999998,-68.82031999999998,7,0,3,89.0,381.0,3908.0,8.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12455473868,true,2019-10-01 15:19:36.000,-68.79608000000002,82.16604,,622.0,-125.0,4.016773519E8,212.0,199,"56",82.16604,82.16604,"3",-68.79608000000002,-68.79608000000002,8,0,3,91.0,445.0,3708.0,12.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12463684736,true,2019-10-02 14:56:45.000,-68.77643,82.16958,,636.0,-121.0,4.0167735892E8,214.0,474,"56",82.16958,82.16958,"3",-68.77643,-68.77643,9,0,3,96.0,508.0,3361.0,13.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12470990270,true,2019-10-03 15:44:48.000,-68.77109999999999,82.16466,,620.0,-128.0,4.016773564E8,150.0,300,"56",82.16466,82.16466,"3",-68.77109999999999,-68.77109999999999,6,0,3,100.0,445.0,1221.0,18.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
12479415743,true,2019-10-04 14:16:20.000,-68.77751,82.17001,,637.0,-124.0,4.0167736467E8,211.0,295,"50",82.17001,82.17001,"3",-68.77751,-68.77751,8,0,3,88.0,508.0,2234.0,20.0,,,,,"1",,"argos-doppler-shift","Lepus arcticus","104319","YYRR","Arctic hare Alert - Argos tracking"
